sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
106,67.0,-964.0,234.0,119.0,85.0,97.0
107,76.0,-975.0,235.0,109.0,93.0,99.0
108,40.0,-974.0,237.0,104.0,118.0,100.0
109,62.0,-957.0,257.0,180.0,215.0,92.0
110,-51.0,-1141.0,284.0,372.0,160.0,208.0
111,-73.0,-1063.0,290.0,827.0,-93.0,372.0
112,-15.0,-1111.0,309.0,847.0,-133.0,420.0
113,-21.0,-1174.0,313.0,895.0,-91.0,454.0
114,-32.0,-1186.0,332.0,984.0,-76.0,473.0
115,-61.0,-1226.0,340.0,1044.0,-62.0,467.0
116,-114.0,-1313.0,353.0,1091.0,-58.0,432.0
117,-132.0,-1432.0,397.0,1155.0,-104.0,397.0
118,155.0,-1416.0,378.0,1278.0,-254.0,357.0
119,161.0,-1451.0,362.0,1371.0,-172.0,274.0
120,38.0,-1542.0,367.0,1469.0,-84.0,214.0
121,29.0,-1545.0,349.0,1621.0,-124.0,200.0
122,-17.0,-985.0,181.0,3441.0,1159.0,-273.0
123,46.0,-402.0,-529.0,-2074.0,-224.0,170.0
124,94.0,-286.0,-521.0,-2099.0,-304.0,126.0
125,92.0,-263.0,-505.0,-2307.0,-336.0,68.0
126,95.0,-236.0,-462.0,-2551.0,-380.0,26.0
127,117.0,-317.0,-421.0,-2879.0,-465.0,0.0
128,182.0,-519.0,-373.0,-3216.0,-551.0,-55.0
129,291.0,-720.0,-281.0,-3408.0,-619.0,-122.0
130,277.0,-849.0,-144.0,-3434.0,-558.0,-165.0
131,205.0,-907.0,-39.0,-3408.0,-492.0,-197.0
132,167.0,-951.0,2.0,-3414.0,-469.0,-246.0
133,181.0,-1005.0,25.0,-3462.0,-475.0,-313.0
134,152.0,-1087.0,73.0,-3534.0,-439.0,-364.0
135,167.0,-1566.0,443.0,-3624.0,-499.0,-496.0
136,-280.0,-1463.0,577.0,-2402.0,-197.0,-312.0
137,-315.0,-1258.0,934.0,-1106.0,-90.0,-434.0
138,-238.0,-1213.0,983.0,-830.0,-143.0,-387.0
139,-113.0,-1168.0,1011.0,-582.0,-108.0,-352.0
140,-31.0,-1114.0,1040.0,-356.0,34.0,-325.0
141,-20.0,-1030.0,1048.0,-146.0,225.0,-309.0
142,-84.0,-1041.0,1030.0,-14.0,396.0,-294.0
143,-202.0,-1089.0,990.0,132.0,497.0,-257.0
144,-440.0,-1445.0,995.0,397.0,514.0,-68.0
145,-594.0,-1390.0,1028.0,1172.0,320.0,270.0
146,-669.0,-918.0,1019.0,1912.0,9.0,356.0
147,-523.0,-906.0,877.0,1760.0,-385.0,254.0
148,-55.0,-984.0,483.0,1452.0,-706.0,182.0
149,479.0,-1380.0,-149.0,1231.0,-679.0,167.0
150,1001.0,-1884.0,-1291.0,868.0,-337.0,226.0
151,682.0,-1959.0,-1944.0,1064.0,390.0,584.0
152,50.0,-999.0,104.0,348.0,74.0,167.0
153,-15.0,-971.0,131.0,348.0,159.0,96.0
154,-10.0,-954.0,164.0,329.0,172.0,-13.0
155,2.0,-957.0,162.0,280.0,182.0,-99.0
156,10.0,-999.0,128.0,209.0,190.0,-154.0
157,36.0,-987.0,140.0,187.0,175.0,-186.0
158,50.0,-982.0,135.0,154.0,161.0,-191.0
159,59.0,-1000.0,120.0,120.0,149.0,-176.0
160,67.0,-997.0,129.0,132.0,127.0,-155.0
161,63.0,-992.0,150.0,60.0,115.0,-92.0
162,93.0,-1014.0,133.0,58.0,110.0,-44.0
163,101.0,-987.0,158.0,166.0,145.0,46.0
164,79.0,-973.0,174.0,187.0,153.0,93.0
165,39.0,-979.0,179.0,189.0,172.0,119.0
166,34.0,-987.0,186.0,194.0,162.0,113.0
167,52.0,-984.0,190.0,201.0,151.0,107.0
168,59.0,-993.0,189.0,199.0,162.0,109.0
169,68.0,-1009.0,184.0,198.0,184.0,115.0
170,80.0,-991.0,199.0,218.0,208.0,125.0
171,81.0,-986.0,212.0,228.0,255.0,125.0
172,131.0,-1524.0,266.0,1475.0,-201.0,857.0
173,50.0,-1696.0,330.0,1551.0,-52.0,777.0
174,25.0,-1665.0,347.0,1717.0,-10.0,674.0
175,91.0,-1713.0,325.0,1790.0,-100.0,391.0
176,75.0,-1817.0,284.0,1875.0,-102.0,202.0
177,144.0,-1782.0,226.0,2067.0,-93.0,135.0
178,212.0,-1775.0,138.0,2211.0,-61.0,72.0
179,237.0,-1756.0,69.0,2360.0,8.0,2.0
180,344.0,-1751.0,44.0,2499.0,62.0,-46.0
181,402.0,-1698.0,-12.0,2659.0,203.0,-83.0
182,443.0,-1719.0,-4.0,2770.0,373.0,-122.0
183,-202.0,-154.0,-428.0,-978.0,403.0,79.0
184,60.0,-470.0,-370.0,-751.0,291.0,-145.0
185,53.0,-293.0,-397.0,-805.0,182.0,-224.0
186,2.0,-243.0,-417.0,-1038.0,98.0,-299.0
187,-28.0,-109.0,-441.0,-1220.0,-3.0,-357.0
188,-42.0,-150.0,-467.0,-1590.0,-144.0,-409.0
189,-54.0,-217.0,-486.0,-1931.0,-283.0,-439.0
190,93.0,-228.0,-453.0,-2205.0,-485.0,-419.0
191,203.0,-235.0,-422.0,-2514.0,-494.0,-413.0
192,-90.0,-1232.0,129.0,-3423.0,-661.0,-533.0
193,-63.0,-1330.0,205.0,-3412.0,-740.0,-549.0
194,-21.0,-1407.0,252.0,-3361.0,-814.0,-553.0
195,44.0,-1510.0,273.0,-3281.0,-873.0,-553.0
196,181.0,-1535.0,283.0,-3154.0,-908.0,-562.0
197,266.0,-1567.0,301.0,-3054.0,-841.0,-578.0
198,235.0,-1644.0,346.0,-2975.0,-694.0,-589.0
199,158.0,-1615.0,412.0,-2855.0,-556.0,-596.0
200,-223.0,-1675.0,613.0,-2693.0,-375.0,-464.0
201,-302.0,-1650.0,602.0,-2562.0,-361.0,-379.0
202,-256.0,-1627.0,598.0,-2436.0,-458.0,-292.0
203,-113.0,-1643.0,595.0,-2303.0,-562.0,-219.0
204,89.0,-1597.0,620.0,-2101.0,-627.0,-181.0
205,253.0,-1517.0,653.0,-1889.0,-577.0,-194.0
206,117.0,-807.0,455.0,1167.0,-852.0,-339.0
207,429.0,-886.0,45.0,915.0,-866.0,-486.0
208,1056.0,-1505.0,-707.0,447.0,-845.0,-339.0
209,374.0,-1959.0,-1795.0,1963.0,661.0,857.0
210,-418.0,-1681.0,-1158.0,3378.0,1040.0,749.0
211,-784.0,-68.0,490.0,4433.0,155.0,488.0
212,-342.0,-647.0,971.0,2285.0,-1007.0,96.0
213,489.0,-773.0,920.0,1496.0,-1274.0,-75.0
214,403.0,-690.0,449.0,1287.0,-465.0,129.0
215,144.0,-1066.0,-113.0,823.0,34.0,215.0
216,-30.0,-1169.0,-325.0,902.0,151.0,198.0
217,-156.0,-1136.0,-241.0,1185.0,97.0,68.0
