sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,259.0,-1442.0,1187.0,-295.0,89.0,-53.0
1,128.0,-1449.0,1323.0,266.0,232.0,-30.0
2,0.0,-1316.0,1347.0,824.0,336.0,31.0
3,-245.0,-849.0,1372.0,1200.0,560.0,296.0
4,-356.0,-455.0,1069.0,999.0,709.0,645.0
5,-182.0,-544.0,615.0,490.0,696.0,719.0
6,-565.0,-840.0,393.0,156.0,1042.0,559.0
7,-1001.0,-865.0,187.0,192.0,1106.0,474.0
8,-107.0,-1186.0,230.0,171.0,-297.0,-317.0
9,86.0,-985.0,201.0,-5.0,32.0,-132.0
10,95.0,-977.0,207.0,5.0,51.0,-103.0
11,98.0,-984.0,197.0,7.0,70.0,-71.0
12,70.0,-981.0,200.0,19.0,97.0,-39.0
13,50.0,-968.0,215.0,30.0,101.0,-24.0
14,40.0,-963.0,220.0,29.0,95.0,-25.0
15,44.0,-965.0,221.0,20.0,85.0,-33.0
16,45.0,-964.0,222.0,12.0,77.0,-36.0
17,51.0,-977.0,209.0,3.0,67.0,-38.0
18,47.0,-967.0,217.0,8.0,61.0,-37.0
19,45.0,-963.0,221.0,8.0,54.0,-38.0
20,47.0,-970.0,211.0,2.0,50.0,-42.0
21,54.0,-980.0,204.0,3.0,51.0,-47.0
22,50.0,-968.0,216.0,14.0,50.0,-49.0
23,50.0,-965.0,220.0,9.0,59.0,-43.0
24,79.0,-1050.0,160.0,16.0,41.0,-32.0
25,54.0,-898.0,276.0,253.0,1.0,-13.0
26,61.0,-904.0,266.0,166.0,11.0,-28.0
27,66.0,-916.0,257.0,105.0,31.0,-37.0
28,63.0,-947.0,233.0,68.0,41.0,-37.0
29,70.0,-952.0,228.0,59.0,48.0,-42.0
30,60.0,-937.0,249.0,57.0,50.0,-43.0
31,73.0,-945.0,238.0,23.0,55.0,-48.0
32,60.0,-951.0,235.0,1.0,77.0,-52.0
33,32.0,-961.0,230.0,-13.0,85.0,-61.0
34,32.0,-964.0,228.0,-17.0,67.0,-87.0
35,38.0,-968.0,228.0,-17.0,51.0,-119.0
36,84.0,-950.0,235.0,18.0,50.0,-104.0
37,87.0,-989.0,219.0,-84.0,-22.0,-48.0
38,90.0,-1014.0,205.0,-85.0,-16.0,-45.0
39,103.0,-1021.0,193.0,-76.0,-23.0,-37.0
40,115.0,-1019.0,184.0,-61.0,-22.0,-25.0
