sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,9.0,-957.0,242.0,-36.0,30.0,-98.0
1,0.0,-949.0,252.0,-41.0,47.0,-87.0
2,6.0,-954.0,248.0,-56.0,59.0,-80.0
3,10.0,-967.0,240.0,-68.0,72.0,-74.0
4,2.0,-973.0,242.0,-70.0,85.0,-64.0
5,-5.0,-983.0,234.0,-70.0,93.0,-58.0
6,-17.0,-982.0,233.0,-62.0,95.0,-61.0
7,-17.0,-983.0,228.0,-52.0,84.0,-69.0
8,2.0,-971.0,232.0,2.0,66.0,-19.0
9,-6.0,-967.0,233.0,-19.0,70.0,-22.0
10,-5.0,-965.0,234.0,-19.0,70.0,-28.0
11,0.0,-964.0,234.0,-20.0,68.0,-31.0
12,1.0,-963.0,234.0,-21.0,68.0,-31.0
13,1.0,-961.0,237.0,-24.0,69.0,-26.0
14,0.0,-959.0,237.0,-29.0,69.0,-22.0
15,-4.0,-963.0,238.0,-37.0,70.0,-21.0
16,-6.0,-975.0,237.0,-45.0,70.0,-23.0
17,3.0,-1006.0,214.0,-48.0,70.0,-30.0
18,8.0,-998.0,212.0,-21.0,72.0,-33.0
19,5.0,-975.0,228.0,3.0,70.0,-23.0
20,-5.0,-966.0,235.0,7.0,70.0,-15.0
21,7.0,-958.0,240.0,-15.0,41.0,-1.0
22,0.0,-956.0,245.0,-18.0,45.0,7.0
23,-6.0,-965.0,244.0,-25.0,47.0,9.0
24,1.0,-997.0,211.0,-34.0,51.0,1.0
25,-5.0,-1003.0,202.0,-15.0,62.0,-5.0
26,-2.0,-986.0,215.0,12.0,62.0,-8.0
27,-8.0,-961.0,242.0,30.0,56.0,-9.0
28,0.0,-957.0,242.0,20.0,50.0,-9.0
29,-5.0,-960.0,244.0,7.0,53.0,-8.0
30,-3.0,-966.0,241.0,-2.0,50.0,-6.0
31,-3.0,-969.0,237.0,-6.0,48.0,-5.0
32,0.0,-976.0,233.0,-10.0,44.0,-1.0
33,6.0,-978.0,233.0,-10.0,40.0,8.0
34,-18.0,-972.0,246.0,-2.0,39.0,20.0
35,-11.0,-1000.0,226.0,-3.0,33.0,11.0
36,37.0,-1044.0,182.0,26.0,-109.0,-29.0
37,87.0,-1048.0,134.0,101.0,-86.0,-24.0
38,48.0,-983.0,194.0,199.0,-28.0,5.0
39,31.0,-948.0,241.0,220.0,3.0,29.0
40,-22.0,-940.0,262.0,213.0,11.0,-27.0
41,-20.0,-948.0,252.0,188.0,21.0,-54.0
42,-12.0,-952.0,265.0,166.0,20.0,-77.0
43,13.0,-956.0,248.0,145.0,12.0,-93.0
44,18.0,-956.0,251.0,133.0,18.0,-94.0
45,14.0,-934.0,280.0,117.0,27.0,-92.0
46,15.0,-926.0,292.0,75.0,34.0,-100.0
47,8.0,-952.0,262.0,31.0,46.0,-116.0
48,27.0,-965.0,246.0,13.0,50.0,-132.0
49,53.0,-979.0,236.0,-5.0,45.0,-170.0
50,37.0,-963.0,251.0,10.0,50.0,-153.0
51,32.0,-965.0,250.0,0.0,50.0,-147.0
52,30.0,-978.0,239.0,-11.0,52.0,-149.0
53,54.0,-976.0,243.0,-6.0,46.0,-147.0
54,65.0,-977.0,241.0,-4.0,48.0,-134.0
55,62.0,-980.0,235.0,-2.0,59.0,-113.0
56,54.0,-969.0,246.0,8.0,63.0,-93.0
57,57.0,-976.0,248.0,62.0,78.0,-46.0
58,65.0,-962.0,250.0,82.0,98.0,-34.0
59,57.0,-959.0,255.0,85.0,109.0,-21.0
60,75.0,-961.0,253.0,85.0,108.0,-11.0
61,89.0,-952.0,253.0,90.0,111.0,13.0
62,92.0,-947.0,257.0,91.0,120.0,46.0
63,62.0,-953.0,264.0,91.0,145.0,75.0
64,71.0,-994.0,233.0,82.0,158.0,82.0
65,70.0,-969.0,254.0,114.0,173.0,90.0
66,41.0,-986.0,261.0,75.0,179.0,54.0
67,42.0,-985.0,262.0,83.0,183.0,63.0
68,40.0,-980.0,269.0,92.0,194.0,74.0
69,22.0,-1000.0,271.0,94.0,210.0,81.0
70,15.0,-1064.0,275.0,130.0,248.0,86.0
71,16.0,-1082.0,275.0,168.0,247.0,80.0
72,-3.0,-1082.0,285.0,223.0,230.0,80.0
73,-44.0,-1082.0,305.0,286.0,214.0,85.0
74,-65.0,-1071.0,315.0,346.0,179.0,85.0
75,-51.0,-1052.0,319.0,411.0,127.0,89.0
76,-58.0,-1079.0,317.0,486.0,98.0,92.0
77,-65.0,-1076.0,320.0,577.0,61.0,89.0
78,-33.0,-1066.0,316.0,674.0,7.0,95.0
79,-100.0,-1126.0,336.0,840.0,-52.0,109.0
80,-108.0,-755.0,131.0,2040.0,-524.0,185.0
81,259.0,-585.0,-568.0,1875.0,-660.0,408.0
82,325.0,17.0,-483.0,1761.0,-593.0,440.0
83,-118.0,-606.0,-310.0,606.0,-283.0,396.0
84,87.0,-523.0,-355.0,401.0,-597.0,469.0
85,-8.0,-217.0,-269.0,300.0,-507.0,545.0
86,39.0,-524.0,-295.0,-425.0,-571.0,649.0
87,101.0,-654.0,-309.0,-649.0,-614.0,791.0
88,84.0,-510.0,-263.0,-585.0,-584.0,819.0
89,110.0,-420.0,-249.0,-724.0,-586.0,773.0
90,239.0,-1118.0,226.0,-2661.0,-1016.0,893.0
91,220.0,-1286.0,266.0,-2786.0,-944.0,945.0
92,235.0,-1347.0,287.0,-2790.0,-940.0,977.0
93,225.0,-1382.0,326.0,-2771.0,-936.0,974.0
94,254.0,-1442.0,362.0,-2751.0,-953.0,959.0
95,271.0,-1475.0,412.0,-2687.0,-957.0,958.0
96,309.0,-1469.0,456.0,-2590.0,-968.0,950.0
97,360.0,-1434.0,478.0,-2486.0,-977.0,909.0
98,366.0,-1416.0,498.0,-2404.0,-954.0,828.0
99,391.0,-1437.0,515.0,-2333.0,-943.0,739.0
100,449.0,-1474.0,573.0,-2081.0,-846.0,547.0
101,-485.0,-489.0,404.0,1477.0,-840.0,-582.0
102,267.0,-653.0,-91.0,981.0,-1608.0,-122.0
103,1585.0,-1021.0,-315.0,358.0,-2194.0,-241.0
104,1043.0,-1577.0,-188.0,185.0,-466.0,7.0
105,-386.0,-1577.0,270.0,742.0,981.0,378.0
106,-310.0,-1450.0,249.0,728.0,261.0,124.0
107,284.0,-1260.0,160.0,566.0,-298.0,-182.0
108,51.0,-1170.0,200.0,418.0,150.0,-230.0
109,-7.0,-1017.0,221.0,309.0,268.0,-347.0
110,-9.0,-1000.0,155.0,116.0,271.0,-506.0
111,100.0,-1008.0,116.0,81.0,128.0,-527.0
112,64.0,-1039.0,182.0,36.0,198.0,-290.0
113,104.0,-1063.0,260.0,79.0,156.0,-162.0
114,87.0,-1076.0,234.0,181.0,152.0,-159.0
115,77.0,-1040.0,272.0,302.0,107.0,-160.0
116,86.0,-1025.0,274.0,375.0,67.0,-176.0
117,74.0,-1044.0,271.0,424.0,69.0,-198.0
118,111.0,-1008.0,280.0,476.0,55.0,-223.0
119,99.0,-1021.0,274.0,501.0,81.0,-249.0
120,71.0,-984.0,281.0,540.0,99.0,-278.0
121,-21.0,-970.0,282.0,547.0,126.0,-304.0
122,-50.0,-962.0,305.0,544.0,83.0,-335.0
123,-45.0,-987.0,325.0,531.0,14.0,-368.0
124,263.0,-1400.0,397.0,931.0,115.0,-465.0
125,97.0,-1622.0,116.0,2893.0,545.0,-1300.0
126,100.0,-1516.0,199.0,3157.0,539.0,-1278.0
127,10.0,-1412.0,294.0,3364.0,632.0,-1266.0
128,47.0,-1258.0,289.0,3504.0,508.0,-1192.0
129,146.0,-1028.0,317.0,3573.0,395.0,-1053.0
130,115.0,-973.0,373.0,3392.0,421.0,-842.0
131,169.0,-1040.0,375.0,3166.0,273.0,-633.0
132,313.0,-1048.0,303.0,3124.0,102.0,-503.0
133,368.0,-1050.0,242.0,3130.0,96.0,-472.0
134,300.0,-1003.0,190.0,3167.0,144.0,-480.0
135,191.0,-900.0,134.0,3183.0,153.0,-501.0
136,-350.0,-505.0,-451.0,-3418.0,1252.0,1256.0
137,-422.0,-612.0,-387.0,-3518.0,1101.0,1161.0
138,-540.0,-584.0,-314.0,-3553.0,891.0,1125.0
139,-567.0,-620.0,-247.0,-3773.0,517.0,1165.0
140,-395.0,-835.0,-188.0,-4087.0,6.0,1228.0
141,-138.0,-1026.0,-106.0,-4199.0,-379.0,1199.0
142,48.0,-1115.0,-6.0,-4144.0,-506.0,1061.0
143,94.0,-1200.0,90.0,-4087.0,-476.0,916.0
144,91.0,-1278.0,191.0,-4035.0,-440.0,847.0
145,120.0,-1336.0,256.0,-3994.0,-417.0,858.0
146,124.0,-1398.0,305.0,-3973.0,-341.0,910.0
147,-190.0,-1488.0,1350.0,-1385.0,1265.0,-584.0
148,290.0,-1575.0,1197.0,-923.0,-477.0,-597.0
149,7.0,-1954.0,1196.0,49.0,-250.0,-458.0
150,-301.0,-1560.0,1243.0,1914.0,-157.0,-178.0
151,-381.0,-249.0,1236.0,2768.0,-301.0,85.0
152,-415.0,-929.0,1184.0,1791.0,-551.0,10.0
153,136.0,-931.0,720.0,1541.0,-846.0,-11.0
154,19.0,-1190.0,227.0,1434.0,-304.0,114.0
155,-368.0,-1665.0,-448.0,998.0,164.0,63.0
156,-214.0,-1940.0,-1055.0,661.0,-133.0,-249.0
157,19.0,-1939.0,-1167.0,1317.0,-383.0,-366.0
158,-242.0,-1132.0,-117.0,2990.0,-197.0,-268.0
159,-155.0,-246.0,795.0,2616.0,-643.0,-329.0
160,96.0,-773.0,713.0,1085.0,-646.0,-582.0
161,11.0,-726.0,437.0,829.0,-155.0,-630.0
162,-86.0,-983.0,139.0,460.0,-32.0,-608.0
163,61.0,-958.0,186.0,453.0,22.0,-199.0
164,58.0,-1027.0,176.0,430.0,93.0,139.0
165,59.0,-1021.0,174.0,469.0,65.0,164.0
166,55.0,-989.0,210.0,501.0,54.0,172.0
167,47.0,-946.0,266.0,504.0,65.0,163.0
168,41.0,-947.0,272.0,448.0,102.0,137.0
169,34.0,-970.0,249.0,383.0,159.0,109.0
170,0.0,-956.0,258.0,356.0,191.0,99.0
171,-6.0,-961.0,253.0,327.0,171.0,88.0
172,-12.0,-967.0,265.0,304.0,157.0,64.0
173,38.0,-954.0,270.0,288.0,118.0,49.0
174,67.0,-945.0,271.0,265.0,121.0,58.0
175,21.0,-969.0,271.0,236.0,186.0,83.0
176,-26.0,-1028.0,360.0,719.0,129.0,-413.0
177,-33.0,-1025.0,356.0,752.0,99.0,-408.0
178,-12.0,-1022.0,377.0,787.0,57.0,-392.0
179,39.0,-1013.0,383.0,819.0,21.0,-372.0
180,54.0,-1015.0,386.0,842.0,22.0,-358.0
181,53.0,-1029.0,408.0,863.0,31.0,-348.0
182,68.0,-1046.0,413.0,881.0,30.0,-348.0
183,110.0,-1053.0,424.0,909.0,29.0,-353.0
184,157.0,-1085.0,428.0,938.0,44.0,-364.0
185,182.0,-1115.0,431.0,980.0,83.0,-384.0
186,171.0,-1170.0,444.0,1022.0,138.0,-415.0
187,-377.0,-1233.0,440.0,3563.0,641.0,-1183.0
188,-263.0,-1089.0,421.0,3608.0,378.0,-909.0
