sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
221,321.0,-1905.0,179.0,2898.0,820.0,-1139.0
222,218.0,-1862.0,292.0,3170.0,986.0,-1176.0
223,76.0,-1735.0,147.0,3465.0,1159.0,-1176.0
224,-100.0,-1391.0,-59.0,3820.0,1310.0,-1150.0
225,-390.0,-1083.0,144.0,3901.0,1195.0,-1126.0
226,-402.0,-975.0,469.0,3636.0,653.0,-940.0
227,61.0,-715.0,528.0,3442.0,-3.0,-332.0
228,-207.0,37.0,-306.0,-1095.0,623.0,671.0
229,-294.0,162.0,-300.0,-1672.0,597.0,628.0
230,-350.0,-26.0,-328.0,-2456.0,416.0,677.0
231,-341.0,-195.0,-389.0,-2979.0,175.0,808.0
232,-346.0,-253.0,-378.0,-3274.0,-36.0,898.0
233,-279.0,-385.0,-364.0,-3620.0,-330.0,966.0
234,-157.0,-598.0,-332.0,-3915.0,-567.0,990.0
235,-12.0,-825.0,-278.0,-4001.0,-677.0,1010.0
236,96.0,-875.0,-182.0,-3796.0,-653.0,999.0
237,117.0,-810.0,-67.0,-3581.0,-573.0,948.0
238,113.0,-778.0,2.0,-3580.0,-516.0,877.0
239,449.0,-1424.0,503.0,-2801.0,-203.0,591.0
240,428.0,-1371.0,478.0,-2776.0,-101.0,486.0
241,444.0,-1366.0,440.0,-2798.0,-36.0,424.0
242,413.0,-1349.0,410.0,-2802.0,69.0,351.0
243,40.0,-1403.0,412.0,-2954.0,281.0,58.0
244,-29.0,-1439.0,455.0,-2978.0,205.0,96.0
245,-88.0,-1498.0,553.0,-2981.0,96.0,174.0
246,113.0,-1601.0,632.0,-2944.0,-127.0,225.0
247,311.0,-1596.0,759.0,-2723.0,-191.0,208.0
248,384.0,-1520.0,929.0,-2427.0,-83.0,100.0
249,412.0,-1502.0,1084.0,-2163.0,44.0,-42.0
250,314.0,-1487.0,1209.0,-1838.0,240.0,-192.0
251,100.0,-1371.0,1288.0,-1419.0,434.0,-320.0
252,-132.0,-1436.0,-399.0,1161.0,-675.0,-92.0
253,108.0,-874.0,207.0,1118.0,-9.0,-124.0
254,-28.0,-971.0,239.0,386.0,78.0,-173.0
255,-20.0,-993.0,221.0,322.0,95.0,-227.0
256,-2.0,-1009.0,222.0,293.0,88.0,-266.0
257,16.0,-1046.0,202.0,258.0,66.0,-282.0
258,83.0,-1017.0,199.0,267.0,29.0,-268.0
259,95.0,-995.0,209.0,273.0,32.0,-214.0
260,72.0,-1000.0,203.0,259.0,62.0,-154.0
261,92.0,-973.0,219.0,268.0,52.0,-108.0
262,64.0,-964.0,228.0,261.0,92.0,-62.0
263,26.0,-948.0,253.0,248.0,122.0,-42.0
264,-10.0,-980.0,242.0,214.0,143.0,-47.0
265,55.0,-975.0,275.0,287.0,116.0,-76.0
266,68.0,-946.0,268.0,296.0,124.0,-111.0
267,43.0,-939.0,276.0,291.0,153.0,-121.0
268,22.0,-946.0,275.0,280.0,173.0,-131.0
269,36.0,-984.0,269.0,278.0,158.0,-137.0
270,60.0,-962.0,279.0,309.0,136.0,-142.0
271,70.0,-978.0,281.0,319.0,132.0,-137.0
272,63.0,-1005.0,283.0,329.0,127.0,-133.0
273,65.0,-1004.0,285.0,361.0,122.0,-127.0
274,100.0,-1020.0,295.0,380.0,101.0,-120.0
275,101.0,-1001.0,300.0,414.0,120.0,-133.0
276,111.0,-987.0,433.0,999.0,-93.0,-316.0
277,343.0,-1896.0,271.0,2327.0,675.0,-1093.0
278,311.0,-1830.0,251.0,2638.0,861.0,-1159.0
279,186.0,-1730.0,215.0,2917.0,1098.0,-1236.0
280,-5.0,-1559.0,101.0,3158.0,1329.0,-1359.0
281,-262.0,-1368.0,116.0,3308.0,1445.0,-1500.0
282,-479.0,-1184.0,494.0,3256.0,771.0,-1481.0
283,-462.0,-901.0,630.0,3407.0,498.0,-1304.0
284,-222.0,-760.0,573.0,3315.0,208.0,-1008.0
285,25.0,-740.0,440.0,3152.0,104.0,-639.0
286,-11.0,-590.0,336.0,3135.0,362.0,-364.0
287,-104.0,-348.0,253.0,3075.0,467.0,-135.0
288,-108.0,-162.0,174.0,2782.0,291.0,19.0
289,-26.0,62.0,123.0,2349.0,36.0,89.0
290,270.0,193.0,-59.0,1725.0,-194.0,82.0
291,265.0,424.0,-423.0,64.0,645.0,-155.0
292,275.0,-1528.0,348.0,-3744.0,-387.0,835.0
293,259.0,-1533.0,388.0,-3654.0,-368.0,717.0
294,280.0,-1568.0,398.0,-3610.0,-387.0,610.0
295,368.0,-1621.0,395.0,-3549.0,-396.0,544.0
296,405.0,-1690.0,423.0,-3453.0,-305.0,486.0
297,442.0,-1713.0,454.0,-3309.0,-168.0,394.0
298,478.0,-1675.0,486.0,-3142.0,-2.0,309.0
299,487.0,-1599.0,500.0,-3002.0,219.0,274.0
300,491.0,-1510.0,482.0,-2921.0,474.0,279.0
301,444.0,-1472.0,456.0,-2917.0,761.0,280.0
