sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,10.0,-971.0,219.0,51.0,98.0,-16.0
1,13.0,-962.0,228.0,49.0,93.0,-27.0
2,19.0,-976.0,222.0,39.0,89.0,-34.0
3,12.0,-962.0,232.0,-17.0,70.0,-24.0
4,28.0,-960.0,229.0,-24.0,66.0,-15.0
5,13.0,-975.0,221.0,-2.0,74.0,-27.0
6,7.0,-975.0,221.0,0.0,77.0,-36.0
7,22.0,-973.0,222.0,0.0,73.0,-44.0
8,23.0,-965.0,227.0,0.0,72.0,-42.0
9,29.0,-968.0,230.0,-9.0,69.0,-38.0
10,35.0,-980.0,216.0,-16.0,69.0,-33.0
11,27.0,-963.0,226.0,-7.0,71.0,-24.0
12,3.0,-967.0,222.0,-6.0,74.0,-18.0
13,5.0,-971.0,223.0,-5.0,72.0,-31.0
14,10.0,-966.0,227.0,-3.0,67.0,-45.0
15,30.0,-974.0,223.0,-10.0,66.0,-32.0
16,25.0,-992.0,216.0,-4.0,85.0,35.0
17,6.0,-976.0,223.0,5.0,94.0,41.0
18,11.0,-965.0,228.0,12.0,90.0,37.0
19,9.0,-966.0,232.0,9.0,87.0,42.0
20,12.0,-974.0,231.0,2.0,89.0,46.0
21,9.0,-978.0,226.0,-4.0,94.0,49.0
22,10.0,-980.0,223.0,-4.0,96.0,53.0
23,7.0,-982.0,224.0,-1.0,97.0,55.0
24,3.0,-986.0,224.0,2.0,96.0,57.0
25,1.0,-990.0,226.0,5.0,97.0,57.0
26,3.0,-1006.0,224.0,4.0,98.0,55.0
27,2.0,-1013.0,221.0,5.0,101.0,54.0
28,192.0,-941.0,247.0,178.0,289.0,131.0
29,-145.0,-1016.0,424.0,53.0,-302.0,-539.0
30,-95.0,-983.0,517.0,208.0,-117.0,-324.0
31,-106.0,-998.0,595.0,301.0,155.0,-49.0
32,-233.0,-988.0,608.0,373.0,468.0,187.0
33,-399.0,-916.0,512.0,384.0,677.0,306.0
34,-389.0,-847.0,314.0,290.0,626.0,264.0
35,-341.0,-891.0,141.0,160.0,495.0,119.0
36,-185.0,-1033.0,132.0,93.0,218.0,-44.0
37,-93.0,-1049.0,262.0,154.0,-8.0,-129.0
38,62.0,-1037.0,308.0,165.0,-243.0,-152.0
39,47.0,-1071.0,251.0,93.0,-233.0,-141.0
40,43.0,-978.0,234.0,33.0,-81.0,-104.0
41,78.0,-971.0,236.0,67.0,53.0,-75.0
42,97.0,-997.0,201.0,0.0,117.0,-15.0
43,90.0,-962.0,236.0,40.0,128.0,19.0
44,68.0,-964.0,233.0,42.0,138.0,43.0
45,50.0,-976.0,226.0,40.0,141.0,52.0
46,47.0,-970.0,237.0,52.0,127.0,50.0
47,60.0,-994.0,213.0,54.0,116.0,42.0
48,59.0,-998.0,209.0,79.0,123.0,40.0
49,60.0,-949.0,253.0,120.0,112.0,48.0
50,63.0,-958.0,243.0,107.0,115.0,49.0
51,62.0,-965.0,238.0,97.0,133.0,50.0
52,67.0,-965.0,240.0,97.0,140.0,56.0
53,48.0,-982.0,271.0,249.0,212.0,149.0
54,-144.0,-1334.0,359.0,1097.0,47.0,183.0
55,-72.0,-1199.0,336.0,1331.0,-63.0,183.0
56,-85.0,-1197.0,340.0,1365.0,-70.0,140.0
57,-87.0,-1227.0,362.0,1374.0,-97.0,51.0
58,-101.0,-1258.0,359.0,1397.0,-100.0,-15.0
59,-103.0,-1225.0,373.0,1463.0,-104.0,-19.0
60,-103.0,-1167.0,387.0,1512.0,-124.0,-23.0
61,-120.0,-1162.0,403.0,1525.0,-137.0,-24.0
62,-76.0,-1117.0,397.0,1547.0,-197.0,-29.0
63,-68.0,-1111.0,401.0,1551.0,-216.0,-29.0
64,-22.0,-1114.0,364.0,1565.0,-241.0,-27.0
65,8.0,-1102.0,411.0,1593.0,-255.0,-32.0
66,31.0,-1151.0,425.0,1601.0,-260.0,-43.0
67,52.0,-1252.0,438.0,1610.0,-257.0,-70.0
