sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
93,74.0,-977.0,183.0,-2.0,67.0,-18.0
94,76.0,-976.0,182.0,-3.0,66.0,-20.0
95,77.0,-976.0,183.0,-3.0,66.0,-22.0
96,77.0,-975.0,181.0,-2.0,66.0,-22.0
97,74.0,-976.0,183.0,-2.0,66.0,-22.0
98,74.0,-976.0,183.0,-4.0,67.0,-23.0
99,74.0,-976.0,184.0,-4.0,67.0,-26.0
100,77.0,-977.0,181.0,-4.0,66.0,-28.0
101,77.0,-976.0,182.0,-3.0,66.0,-17.0
102,76.0,-977.0,182.0,0.0,65.0,-17.0
103,77.0,-976.0,182.0,-2.0,66.0,-20.0
104,74.0,-977.0,182.0,-2.0,67.0,-19.0
105,76.0,-976.0,182.0,-1.0,66.0,-20.0
106,76.0,-976.0,182.0,-2.0,66.0,-20.0
107,75.0,-976.0,183.0,-3.0,66.0,-20.0
108,76.0,-977.0,183.0,-3.0,66.0,-20.0
109,75.0,-976.0,182.0,-3.0,65.0,-21.0
110,76.0,-977.0,183.0,-3.0,66.0,-22.0
111,76.0,-977.0,182.0,-2.0,66.0,-22.0
112,76.0,-977.0,182.0,-1.0,65.0,-22.0
113,76.0,-976.0,184.0,-1.0,66.0,-21.0
114,76.0,-977.0,182.0,-1.0,66.0,-19.0
115,75.0,-978.0,183.0,-1.0,65.0,-19.0
116,75.0,-976.0,185.0,-1.0,65.0,-18.0
117,75.0,-977.0,183.0,-2.0,65.0,-19.0
118,76.0,-977.0,183.0,-1.0,66.0,-18.0
119,75.0,-976.0,184.0,0.0,66.0,-18.0
120,75.0,-976.0,184.0,0.0,66.0,-18.0
121,75.0,-977.0,183.0,1.0,66.0,-17.0
122,76.0,-976.0,185.0,1.0,66.0,-17.0
123,73.0,-976.0,186.0,1.0,66.0,-16.0
124,74.0,-976.0,185.0,0.0,66.0,-18.0
125,75.0,-976.0,184.0,1.0,66.0,-21.0
