sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
104,-171.0,-1023.0,43.0,298.0,-40.0,-100.0
105,30.0,-1210.0,3.0,368.0,-60.0,-126.0
106,-164.0,-1647.0,-135.0,2288.0,-360.0,-1826.0
107,-468.0,743.0,-459.0,1834.0,946.0,-2204.0
108,-729.0,60.0,-255.0,887.0,856.0,-577.0
109,-91.0,-284.0,-542.0,165.0,612.0,504.0
110,291.0,-986.0,-481.0,-125.0,698.0,560.0
111,-184.0,-719.0,-447.0,-47.0,1036.0,351.0
112,-526.0,-440.0,-403.0,-48.0,1051.0,383.0
113,-631.0,-240.0,-399.0,-225.0,827.0,577.0
114,-578.0,-349.0,-415.0,-507.0,512.0,780.0
115,-450.0,-493.0,-411.0,-707.0,217.0,915.0
116,-402.0,-524.0,-403.0,-803.0,0.0,961.0
117,-425.0,-466.0,-389.0,-876.0,-202.0,952.0
118,-410.0,-357.0,-383.0,-1188.0,-715.0,1115.0
119,561.0,-1226.0,-206.0,-2581.0,-1132.0,1563.0
120,673.0,-1601.0,376.0,-2063.0,-570.0,291.0
121,839.0,-1616.0,438.0,-1919.0,-394.0,453.0
122,924.0,-1309.0,531.0,-1779.0,-129.0,513.0
123,1016.0,-1026.0,568.0,-1817.0,151.0,359.0
124,1046.0,-1231.0,584.0,-1933.0,440.0,206.0
125,998.0,-1422.0,652.0,-1873.0,737.0,131.0
126,799.0,-1369.0,750.0,-1688.0,1038.0,1.0
127,439.0,-1134.0,837.0,-1539.0,1271.0,-167.0
128,191.0,-1166.0,892.0,-594.0,1013.0,766.0
129,-1263.0,-1517.0,-395.0,3026.0,566.0,1719.0
130,-416.0,-1192.0,-214.0,3279.0,-223.0,605.0
131,89.0,-932.0,23.0,3337.0,-580.0,237.0
132,-295.0,-571.0,411.0,3012.0,-518.0,358.0
133,-104.0,-711.0,364.0,2307.0,-477.0,139.0
134,-175.0,-545.0,443.0,1726.0,-263.0,-118.0
135,43.0,-721.0,345.0,1057.0,-192.0,-228.0
136,-72.0,-981.0,116.0,564.0,-142.0,-174.0
137,-49.0,-1070.0,-87.0,366.0,-116.0,-178.0
138,-121.0,-914.0,45.0,381.0,-85.0,-218.0
139,-95.0,-938.0,-10.0,325.0,-69.0,-325.0
140,14.0,-925.0,13.0,277.0,-85.0,-348.0
141,-24.0,-1017.0,-6.0,80.0,-23.0,-227.0
142,-25.0,-991.0,1.0,119.0,-64.0,142.0
143,-19.0,-992.0,-2.0,124.0,-66.0,144.0
144,-4.0,-983.0,6.0,132.0,-71.0,158.0
145,-18.0,-986.0,6.0,128.0,-70.0,183.0
146,-24.0,-992.0,3.0,126.0,-71.0,200.0
147,-24.0,-994.0,5.0,129.0,-74.0,216.0
