sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
0,151.0,-981.0,132.0,15.0,37.0,-3.0
1,146.0,-990.0,127.0,-39.0,90.0,-95.0
2,157.0,-957.0,150.0,32.0,65.0,37.0
3,143.0,-969.0,149.0,23.0,66.0,37.0
4,134.0,-980.0,135.0,11.0,69.0,25.0
5,137.0,-985.0,133.0,13.0,67.0,13.0
6,151.0,-976.0,139.0,23.0,61.0,5.0
7,140.0,-975.0,145.0,22.0,65.0,3.0
8,142.0,-974.0,143.0,21.0,61.0,-1.0
9,141.0,-975.0,137.0,26.0,53.0,-2.0
10,148.0,-974.0,145.0,30.0,42.0,-9.0
11,160.0,-977.0,133.0,61.0,36.0,44.0
12,112.0,-976.0,146.0,24.0,104.0,-47.0
13,110.0,-968.0,160.0,33.0,89.0,-69.0
14,110.0,-975.0,150.0,31.0,77.0,-90.0
15,123.0,-962.0,153.0,40.0,55.0,-106.0
16,104.0,-948.0,177.0,51.0,42.0,-117.0
17,131.0,-947.0,177.0,41.0,7.0,-131.0
18,142.0,-951.0,160.0,30.0,-2.0,-135.0
19,120.0,-954.0,173.0,26.0,2.0,-142.0
20,152.0,-961.0,172.0,9.0,-22.0,-163.0
21,165.0,-972.0,139.0,-12.0,-9.0,-173.0
22,96.0,-973.0,148.0,-8.0,29.0,-177.0
23,115.0,-950.0,178.0,5.0,-10.0,-206.0
24,162.0,-966.0,165.0,-14.0,-40.0,-233.0
25,199.0,-959.0,156.0,-20.0,-45.0,-235.0
26,151.0,-939.0,189.0,-10.0,-27.0,-219.0
27,169.0,-947.0,176.0,-36.0,-47.0,-228.0
28,184.0,-957.0,161.0,-51.0,-50.0,-233.0
29,193.0,-959.0,142.0,-48.0,-42.0,-220.0
30,210.0,-960.0,144.0,-37.0,-45.0,-199.0
31,191.0,-973.0,146.0,-1.0,77.0,-83.0
32,184.0,-976.0,151.0,-8.0,85.0,-85.0
33,189.0,-991.0,133.0,-16.0,89.0,-92.0
34,194.0,-970.0,146.0,7.0,87.0,-93.0
35,200.0,-949.0,158.0,17.0,87.0,-59.0
36,193.0,-961.0,148.0,8.0,92.0,-52.0
37,206.0,-965.0,143.0,11.0,90.0,-46.0
38,218.0,-967.0,145.0,20.0,93.0,-33.0
39,210.0,-973.0,141.0,26.0,105.0,-20.0
40,209.0,-958.0,156.0,42.0,112.0,-9.0
41,196.0,-956.0,162.0,36.0,125.0,-1.0
42,184.0,-960.0,164.0,27.0,134.0,0.0
43,186.0,-976.0,144.0,-2.0,139.0,-39.0
44,196.0,-969.0,154.0,9.0,138.0,-36.0
45,191.0,-954.0,167.0,23.0,139.0,-25.0
46,193.0,-971.0,151.0,14.0,138.0,-15.0
47,212.0,-975.0,148.0,25.0,129.0,-1.0
48,212.0,-962.0,164.0,49.0,129.0,25.0
49,190.0,-993.0,152.0,50.0,140.0,42.0
50,191.0,-982.0,165.0,71.0,127.0,48.0
51,178.0,-959.0,177.0,86.0,125.0,54.0
52,175.0,-985.0,168.0,73.0,117.0,52.0
53,178.0,-1021.0,145.0,75.0,112.0,40.0
54,171.0,-1005.0,168.0,105.0,107.0,30.0
55,166.0,-1012.0,166.0,101.0,106.0,16.0
56,149.0,-1008.0,184.0,109.0,96.0,7.0
57,140.0,-1045.0,183.0,100.0,83.0,-6.0
58,254.0,-1054.0,132.0,179.0,8.0,26.0
59,138.0,-1030.0,235.0,816.0,-58.0,5.0
60,188.0,-1021.0,243.0,823.0,-73.0,-12.0
61,221.0,-1060.0,242.0,809.0,-45.0,-31.0
62,277.0,-1092.0,250.0,824.0,-12.0,-48.0
63,331.0,-1136.0,269.0,854.0,51.0,-56.0
64,342.0,-1178.0,280.0,900.0,158.0,-61.0
65,357.0,-1216.0,267.0,955.0,250.0,-69.0
66,360.0,-1278.0,258.0,1006.0,341.0,-92.0
67,369.0,-1350.0,267.0,1076.0,425.0,-141.0
