sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
68,121.0,-977.0,222.0,-18.0,75.0,-42.0
69,106.0,-967.0,227.0,-5.0,78.0,-24.0
70,95.0,-966.0,232.0,-35.0,41.0,-102.0
71,97.0,-972.0,235.0,-37.0,37.0,-114.0
72,124.0,-973.0,227.0,-40.0,32.0,-122.0
73,126.0,-972.0,223.0,-39.0,43.0,-116.0
74,121.0,-965.0,230.0,-35.0,56.0,-107.0
75,107.0,-960.0,235.0,-35.0,66.0,-106.0
76,116.0,-964.0,231.0,-38.0,71.0,-116.0
77,116.0,-976.0,223.0,-40.0,80.0,-119.0
78,115.0,-977.0,221.0,-35.0,87.0,-123.0
79,114.0,-968.0,227.0,-27.0,89.0,-125.0
80,125.0,-966.0,228.0,-24.0,87.0,-128.0
81,137.0,-951.0,229.0,-59.0,94.0,-150.0
82,141.0,-955.0,224.0,-63.0,94.0,-145.0
83,149.0,-956.0,222.0,-62.0,93.0,-135.0
84,156.0,-957.0,221.0,-59.0,94.0,-120.0
85,156.0,-969.0,221.0,-59.0,102.0,-104.0
86,152.0,-970.0,219.0,-57.0,109.0,-90.0
87,132.0,-969.0,222.0,-53.0,119.0,-83.0
88,130.0,-972.0,223.0,-54.0,120.0,-87.0
89,145.0,-967.0,219.0,-53.0,116.0,-94.0
90,149.0,-961.0,219.0,-50.0,118.0,-90.0
91,157.0,-963.0,213.0,-45.0,121.0,-79.0
92,119.0,-956.0,227.0,2.0,101.0,38.0
93,120.0,-961.0,229.0,-3.0,92.0,30.0
94,134.0,-964.0,222.0,-9.0,86.0,25.0
95,140.0,-958.0,223.0,-10.0,86.0,26.0
96,131.0,-957.0,225.0,-9.0,90.0,30.0
97,126.0,-963.0,226.0,-11.0,91.0,31.0
98,136.0,-969.0,220.0,-14.0,89.0,32.0
99,136.0,-968.0,220.0,-13.0,90.0,36.0
100,131.0,-967.0,220.0,-12.0,93.0,42.0
101,138.0,-950.0,222.0,28.0,91.0,82.0
102,99.0,-976.0,221.0,-7.0,88.0,47.0
103,89.0,-966.0,226.0,-7.0,92.0,34.0
104,83.0,-971.0,230.0,-12.0,90.0,18.0
105,87.0,-966.0,229.0,-19.0,87.0,-3.0
106,88.0,-967.0,222.0,-26.0,86.0,-18.0
107,93.0,-964.0,224.0,-25.0,83.0,-28.0
108,97.0,-964.0,226.0,-23.0,80.0,-35.0
109,104.0,-963.0,223.0,-22.0,75.0,-39.0
110,94.0,-964.0,221.0,-37.0,70.0,-17.0
111,101.0,-967.0,223.0,-41.0,66.0,-19.0
112,95.0,-969.0,221.0,-47.0,66.0,-22.0
113,102.0,-970.0,218.0,-52.0,64.0,-26.0
114,102.0,-970.0,217.0,-54.0,65.0,-26.0
115,103.0,-969.0,214.0,-55.0,65.0,-27.0
116,103.0,-967.0,213.0,-55.0,65.0,-27.0
117,103.0,-965.0,213.0,-52.0,63.0,-27.0
118,103.0,-964.0,213.0,-47.0,62.0,-26.0
119,102.0,-965.0,214.0,-43.0,60.0,-24.0
120,102.0,-964.0,215.0,-41.0,58.0,-22.0
121,105.0,-973.0,209.0,1.0,61.0,-15.0
122,101.0,-962.0,212.0,-9.0,63.0,-40.0
123,107.0,-965.0,215.0,-9.0,61.0,-40.0
124,104.0,-968.0,203.0,-10.0,60.0,-36.0
125,109.0,-966.0,212.0,-4.0,59.0,-34.0
126,101.0,-969.0,209.0,-3.0,61.0,-32.0
127,114.0,-970.0,209.0,-3.0,57.0,-32.0
128,105.0,-971.0,206.0,-2.0,61.0,-29.0
129,106.0,-969.0,212.0,1.0,61.0,-29.0
130,105.0,-969.0,206.0,-1.0,62.0,-27.0
131,103.0,-968.0,207.0,3.0,63.0,-30.0
132,106.0,-971.0,210.0,7.0,62.0,-32.0
133,109.0,-980.0,202.0,10.0,63.0,-37.0
134,108.0,-975.0,206.0,19.0,65.0,-39.0
135,97.0,-966.0,212.0,25.0,66.0,-37.0
136,96.0,-966.0,209.0,26.0,62.0,-40.0
137,99.0,-967.0,214.0,0.0,64.0,-24.0
138,103.0,-964.0,220.0,-2.0,62.0,-30.0
139,104.0,-963.0,219.0,-7.0,64.0,-34.0
140,107.0,-964.0,217.0,-12.0,64.0,-36.0
141,104.0,-964.0,220.0,-13.0,64.0,-36.0
