sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
102,-415.0,-890.0,405.0,2866.0,-381.0,1211.0
103,-348.0,-477.0,681.0,2379.0,-367.0,774.0
104,-102.0,-735.0,443.0,1521.0,-292.0,421.0
105,-223.0,-704.0,430.0,889.0,-208.0,422.0
106,-113.0,-1167.0,-11.0,452.0,-195.0,341.0
107,-55.0,-976.0,34.0,526.0,-167.0,241.0
108,-87.0,-747.0,175.0,560.0,-118.0,191.0
109,30.0,-756.0,189.0,450.0,-103.0,175.0
110,-11.0,-877.0,133.0,331.0,-51.0,250.0
111,-124.0,-965.0,131.0,206.0,23.0,197.0
112,-88.0,-986.0,110.0,43.0,-55.0,-80.0
113,-82.0,-981.0,111.0,47.0,-53.0,-72.0
114,-79.0,-973.0,115.0,49.0,-49.0,-57.0
115,-82.0,-970.0,114.0,48.0,-43.0,-41.0
116,-87.0,-965.0,117.0,46.0,-39.0,-29.0
117,-97.0,-965.0,118.0,43.0,-36.0,-24.0
118,-99.0,-976.0,117.0,38.0,-35.0,-24.0
119,-101.0,-983.0,116.0,33.0,-37.0,-26.0
120,-105.0,-979.0,119.0,29.0,-39.0,-31.0
121,-109.0,-981.0,119.0,23.0,-43.0,-40.0
122,-107.0,-980.0,118.0,19.0,-47.0,-54.0
123,-82.0,-992.0,103.0,19.0,-54.0,-75.0
124,-83.0,-1045.0,123.0,323.0,-25.0,155.0
125,822.0,-1959.0,-117.0,2987.0,304.0,667.0
126,856.0,-1959.0,-119.0,3404.0,655.0,354.0
127,580.0,-1959.0,-213.0,3679.0,1071.0,37.0
128,633.0,-1936.0,-301.0,3910.0,1244.0,444.0
129,1342.0,-1688.0,-336.0,4101.0,1270.0,1263.0
130,1492.0,-1653.0,-530.0,4099.0,1632.0,1853.0
131,1334.0,-85.0,-1042.0,4225.0,1959.0,2453.0
132,352.0,1957.0,-1182.0,3648.0,2142.0,2322.0
133,347.0,-695.0,-685.0,904.0,1711.0,651.0
134,550.0,-1149.0,-980.0,428.0,1378.0,-822.0
135,168.0,-94.0,-781.0,768.0,1291.0,-668.0
136,327.0,26.0,-798.0,-245.0,829.0,-237.0
137,166.0,-1071.0,128.0,-1918.0,-365.0,-1665.0
138,-461.0,-1289.0,296.0,-2142.0,-1223.0,-1704.0
139,-414.0,-1340.0,263.0,-2177.0,-1429.0,-1624.0
140,-402.0,-1372.0,246.0,-2172.0,-1587.0,-1577.0
141,-422.0,-1385.0,242.0,-2134.0,-1710.0,-1555.0
142,-457.0,-1382.0,257.0,-2078.0,-1817.0,-1506.0
143,-493.0,-1395.0,282.0,-2027.0,-1927.0,-1421.0
144,-465.0,-1489.0,325.0,-1974.0,-2055.0,-1321.0
145,-271.0,-1556.0,382.0,-1842.0,-2170.0,-1212.0
146,78.0,-1514.0,469.0,-1635.0,-2174.0,-1106.0
147,480.0,-1518.0,577.0,-1400.0,-1957.0,-1046.0
148,744.0,-1409.0,706.0,-1122.0,-1473.0,-1094.0
149,295.0,-1244.0,-366.0,2149.0,-907.0,4390.0
150,-63.0,-935.0,116.0,381.0,-33.0,343.0
151,-172.0,-952.0,128.0,349.0,23.0,327.0
152,-114.0,-965.0,129.0,303.0,21.0,255.0
153,-114.0,-981.0,108.0,261.0,22.0,232.0
154,-133.0,-953.0,115.0,248.0,29.0,212.0
155,-153.0,-966.0,121.0,224.0,33.0,169.0
156,-143.0,-987.0,109.0,196.0,20.0,129.0
157,-162.0,-981.0,119.0,179.0,12.0,89.0
158,-142.0,-988.0,115.0,153.0,-5.0,45.0
159,-147.0,-985.0,113.0,134.0,-16.0,16.0
160,-141.0,-987.0,113.0,118.0,-28.0,-13.0
161,-122.0,-992.0,111.0,103.0,-44.0,-36.0
162,-110.0,-987.0,110.0,58.0,-59.0,-67.0
163,-112.0,-977.0,121.0,140.0,-36.0,74.0
164,-120.0,-969.0,127.0,142.0,-33.0,75.0
165,-119.0,-976.0,128.0,136.0,-31.0,70.0
166,-125.0,-972.0,130.0,134.0,-30.0,65.0
167,-124.0,-974.0,132.0,128.0,-33.0,54.0
168,-125.0,-980.0,130.0,119.0,-33.0,39.0
169,-125.0,-977.0,133.0,117.0,-35.0,30.0
170,-138.0,-983.0,135.0,113.0,-37.0,22.0
171,-134.0,-982.0,132.0,113.0,-41.0,12.0
172,-144.0,-974.0,137.0,113.0,-44.0,-2.0
173,-134.0,-977.0,135.0,111.0,-48.0,-18.0
174,-132.0,-991.0,130.0,110.0,-50.0,-35.0
175,-136.0,-1009.0,128.0,120.0,-52.0,-44.0
176,-133.0,-1011.0,130.0,140.0,-58.0,-44.0
177,-51.0,-1026.0,116.0,206.0,-52.0,13.0
178,-241.0,-1778.0,132.0,1177.0,-163.0,374.0
179,1861.0,-1943.0,-834.0,4239.0,1159.0,2985.0
180,773.0,1196.0,-1729.0,4936.0,1482.0,3584.0
181,-314.0,1169.0,-207.0,2745.0,973.0,2427.0
182,1423.0,-1765.0,-1102.0,-220.0,34.0,-214.0
183,439.0,-1147.0,-855.0,297.0,220.0,-903.0
184,685.0,216.0,-914.0,585.0,-188.0,-445.0
185,962.0,457.0,-936.0,-60.0,-291.0,-268.0
186,902.0,-31.0,-976.0,-910.0,-140.0,-456.0
187,768.0,-411.0,-913.0,-1400.0,-2.0,-656.0
188,657.0,-511.0,-781.0,-1593.0,115.0,-818.0
189,507.0,-417.0,-685.0,-1723.0,215.0,-976.0
190,230.0,-571.0,-503.0,-2212.0,272.0,-1318.0
191,-966.0,-1416.0,718.0,-1409.0,-657.0,-1567.0
192,-996.0,-1223.0,759.0,-1262.0,-933.0,-1359.0
193,-1007.0,-1182.0,780.0,-1223.0,-1237.0,-1235.0
194,-953.0,-1267.0,797.0,-1180.0,-1565.0,-1106.0
195,-859.0,-1358.0,797.0,-1045.0,-1867.0,-958.0
196,-764.0,-1378.0,803.0,-811.0,-2106.0,-847.0
197,-680.0,-1353.0,818.0,-527.0,-2273.0,-802.0
198,-632.0,-1113.0,853.0,-236.0,-2361.0,-814.0
199,-694.0,-793.0,871.0,-89.0,-2384.0,-794.0
200,-743.0,-690.0,855.0,-125.0,-2409.0,-600.0
201,-759.0,-934.0,819.0,-192.0,-2432.0,-248.0
202,-627.0,-1162.0,796.0,212.0,-2488.0,387.0
203,174.0,-668.0,472.0,1567.0,-418.0,310.0
204,-116.0,-980.0,119.0,173.0,19.0,152.0
205,-114.0,-976.0,130.0,169.0,17.0,140.0
206,-123.0,-985.0,128.0,152.0,15.0,129.0
207,-150.0,-994.0,128.0,134.0,10.0,111.0
208,-154.0,-993.0,127.0,119.0,-5.0,75.0
209,-163.0,-991.0,131.0,104.0,-20.0,32.0
210,-155.0,-990.0,131.0,86.0,-40.0,-15.0
211,-127.0,-986.0,127.0,71.0,-57.0,-51.0
212,-114.0,-975.0,128.0,62.0,-64.0,-68.0
213,-103.0,-975.0,124.0,52.0,-63.0,-75.0
214,-95.0,-972.0,127.0,49.0,-61.0,-71.0
215,-94.0,-970.0,122.0,48.0,-31.0,-8.0
216,-69.0,-1014.0,101.0,68.0,-37.0,-63.0
217,-72.0,-1022.0,102.0,101.0,-32.0,-23.0
218,-78.0,-1030.0,106.0,135.0,-29.0,13.0
219,-77.0,-1030.0,106.0,167.0,-28.0,48.0
220,-91.0,-1016.0,121.0,194.0,-27.0,75.0
221,-98.0,-1016.0,122.0,204.0,-28.0,89.0
222,-110.0,-1028.0,118.0,216.0,-29.0,95.0
223,-116.0,-1013.0,125.0,234.0,-31.0,92.0
224,-120.0,-1016.0,124.0,245.0,-32.0,79.0
225,-128.0,-1001.0,137.0,257.0,-32.0,55.0
226,-123.0,-995.0,140.0,259.0,-32.0,27.0
227,-93.0,-1077.0,128.0,273.0,-30.0,7.0
228,464.0,-1959.0,26.0,2567.0,300.0,1073.0
229,-143.0,-1959.0,-16.0,2839.0,632.0,717.0
230,-215.0,-1959.0,56.0,3266.0,673.0,401.0
231,780.0,-1959.0,-337.0,3654.0,542.0,359.0
232,1409.0,-1886.0,-299.0,3995.0,799.0,504.0
233,1153.0,-1603.0,-129.0,4045.0,1299.0,1255.0
234,1013.0,-1808.0,-332.0,3913.0,1510.0,2415.0
235,886.0,-1691.0,-448.0,3964.0,1604.0,3017.0
236,-619.0,28.0,-912.0,4015.0,1572.0,3102.0
237,-482.0,1630.0,-28.0,3228.0,301.0,1953.0
238,258.0,-1008.0,-581.0,1194.0,-543.0,-391.0
239,-21.0,-388.0,-555.0,1282.0,-1349.0,-582.0
240,-369.0,-448.0,-493.0,-2262.0,-913.0,-962.0
241,-286.0,-559.0,-470.0,-2474.0,-1075.0,-935.0
242,-159.0,-677.0,-431.0,-2656.0,-1185.0,-924.0
243,-29.0,-818.0,-378.0,-2809.0,-1218.0,-964.0
244,74.0,-960.0,-316.0,-2916.0,-1173.0,-1004.0
245,127.0,-1035.0,-248.0,-2977.0,-1065.0,-994.0
246,120.0,-1061.0,-192.0,-3049.0,-928.0,-960.0
247,99.0,-1147.0,-153.0,-3160.0,-800.0,-922.0
248,74.0,-1302.0,-101.0,-3268.0,-690.0,-896.0
249,88.0,-1469.0,-32.0,-3323.0,-604.0,-878.0
250,161.0,-1575.0,34.0,-3320.0,-525.0,-879.0
251,319.0,-1673.0,142.0,-3322.0,-284.0,-970.0
252,-1149.0,-1521.0,1464.0,-1971.0,1329.0,-824.0
253,-1013.0,-1231.0,1684.0,-1704.0,1033.0,-337.0
254,-959.0,-1243.0,1835.0,-1515.0,831.0,-29.0
255,-989.0,-1529.0,1930.0,-1198.0,700.0,55.0
256,-1109.0,-1521.0,1922.0,-630.0,584.0,87.0
257,-1291.0,-1283.0,1794.0,-30.0,428.0,206.0
258,-1347.0,-1112.0,1578.0,423.0,168.0,483.0
