sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
186,-186.0,-1880.0,338.0,-3538.0,-532.0,-1770.0
187,-454.0,-1959.0,446.0,-3494.0,-451.0,-1712.0
188,-502.0,-1959.0,542.0,-3335.0,-524.0,-1525.0
189,-123.0,-1959.0,621.0,-3083.0,-781.0,-1314.0
190,-118.0,-1952.0,797.0,-2754.0,-451.0,-1197.0
191,-7.0,-1910.0,892.0,-2520.0,11.0,-1108.0
192,11.0,-1647.0,1011.0,-2098.0,661.0,-941.0
193,13.0,-1198.0,1096.0,-1748.0,1368.0,-701.0
194,248.0,-1086.0,1120.0,-1734.0,1870.0,-460.0
195,-378.0,-1165.0,558.0,2063.0,-1783.0,1172.0
196,99.0,-1031.0,79.0,500.0,304.0,79.0
197,102.0,-1011.0,98.0,505.0,277.0,86.0
198,118.0,-976.0,132.0,512.0,222.0,115.0
199,110.0,-965.0,148.0,495.0,188.0,144.0
200,103.0,-963.0,155.0,477.0,157.0,157.0
201,101.0,-923.0,196.0,460.0,119.0,170.0
202,113.0,-917.0,212.0,406.0,71.0,203.0
203,76.0,-995.0,141.0,312.0,105.0,206.0
204,78.0,-961.0,184.0,322.0,54.0,211.0
205,108.0,-957.0,189.0,306.0,2.0,224.0
206,99.0,-972.0,175.0,272.0,28.0,224.0
207,60.0,-990.0,179.0,22.0,84.0,122.0
208,20.0,-973.0,219.0,190.0,120.0,179.0
209,22.0,-1005.0,210.0,174.0,126.0,164.0
210,44.0,-1016.0,196.0,183.0,136.0,154.0
211,49.0,-972.0,222.0,230.0,144.0,165.0
212,37.0,-985.0,228.0,231.0,164.0,174.0
213,37.0,-1025.0,219.0,230.0,189.0,170.0
214,61.0,-1003.0,232.0,268.0,197.0,176.0
215,28.0,-989.0,235.0,293.0,244.0,193.0
216,-10.0,-1018.0,235.0,293.0,294.0,182.0
217,102.0,-1202.0,308.0,966.0,101.0,428.0
218,63.0,-1191.0,316.0,1056.0,176.0,431.0
219,-41.0,-1281.0,324.0,1094.0,245.0,395.0
220,-188.0,-1305.0,370.0,1176.0,262.0,344.0
221,-229.0,-1388.0,424.0,1214.0,165.0,303.0
222,-70.0,-1490.0,411.0,1268.0,17.0,326.0
223,63.0,-1515.0,375.0,1398.0,-16.0,347.0
224,-32.0,-1593.0,400.0,1507.0,96.0,306.0
225,-4.0,-1693.0,392.0,1620.0,69.0,252.0
226,41.0,-1816.0,402.0,1782.0,36.0,158.0
227,42.0,-1954.0,368.0,1973.0,56.0,34.0
228,294.0,-1951.0,216.0,2601.0,124.0,-77.0
229,110.0,-1166.0,178.0,-3350.0,-371.0,-1078.0
230,-176.0,-1687.0,642.0,-2507.0,-1041.0,-1133.0
231,-92.0,-1701.0,664.0,-2610.0,-1112.0,-861.0
232,97.0,-1723.0,624.0,-2650.0,-1076.0,-661.0
233,90.0,-1662.0,750.0,-2567.0,-784.0,-712.0
234,58.0,-1815.0,832.0,-2573.0,-404.0,-848.0
235,165.0,-1784.0,925.0,-2278.0,-21.0,-780.0
236,214.0,-1446.0,1062.0,-1777.0,537.0,-620.0
237,364.0,-1084.0,1147.0,-1461.0,1061.0,-466.0
238,359.0,-1139.0,1149.0,-1430.0,1625.0,-403.0
239,-272.0,-1300.0,1133.0,-1269.0,2359.0,-571.0
240,-889.0,-1241.0,1167.0,-854.0,2593.0,-646.0
241,-26.0,-476.0,285.0,1997.0,831.0,979.0
242,193.0,-943.0,152.0,274.0,160.0,255.0
243,238.0,-949.0,145.0,267.0,200.0,247.0
244,182.0,-942.0,161.0,271.0,284.0,275.0
245,85.0,-946.0,171.0,255.0,354.0,285.0
246,84.0,-975.0,170.0,229.0,325.0,250.0
247,98.0,-971.0,176.0,224.0,287.0,211.0
248,74.0,-980.0,160.0,209.0,278.0,197.0
249,58.0,-992.0,155.0,197.0,253.0,181.0
250,49.0,-998.0,167.0,203.0,193.0,161.0
251,83.0,-1004.0,157.0,201.0,130.0,134.0
252,77.0,-1006.0,170.0,217.0,107.0,112.0
253,91.0,-985.0,197.0,122.0,152.0,131.0
254,52.0,-961.0,225.0,176.0,134.0,241.0
255,64.0,-946.0,234.0,180.0,130.0,250.0
256,73.0,-943.0,238.0,176.0,136.0,269.0
257,59.0,-954.0,241.0,173.0,152.0,293.0
258,48.0,-1013.0,217.0,161.0,174.0,303.0
259,37.0,-1029.0,205.0,184.0,194.0,310.0
260,-4.0,-984.0,242.0,236.0,198.0,319.0
261,-10.0,-976.0,246.0,225.0,180.0,305.0
262,-27.0,-961.0,257.0,211.0,185.0,284.0
263,-31.0,-967.0,262.0,186.0,181.0,257.0
264,-8.0,-963.0,259.0,170.0,171.0,229.0
265,-2.0,-987.0,245.0,151.0,185.0,212.0
266,-7.0,-977.0,250.0,161.0,196.0,206.0
267,-20.0,-968.0,259.0,172.0,194.0,197.0
268,-22.0,-977.0,264.0,169.0,192.0,175.0
269,-33.0,-1010.0,268.0,158.0,217.0,128.0
270,4.0,-1740.0,347.0,1601.0,410.0,310.0
271,-148.0,-1805.0,330.0,1777.0,420.0,294.0
272,-173.0,-1911.0,351.0,1964.0,296.0,281.0
273,-87.0,-1920.0,306.0,2241.0,156.0,237.0
274,79.0,-1863.0,257.0,2498.0,57.0,216.0
275,360.0,-1885.0,119.0,2627.0,-31.0,200.0
276,446.0,-1855.0,-3.0,2833.0,196.0,149.0
277,331.0,-1926.0,-36.0,2977.0,542.0,95.0
278,461.0,-1939.0,-100.0,3157.0,681.0,82.0
279,626.0,-1634.0,-158.0,3597.0,894.0,275.0
280,646.0,-1229.0,-256.0,3911.0,1172.0,602.0
281,549.0,-909.0,-109.0,3822.0,1291.0,671.0
282,450.0,-554.0,227.0,3596.0,1099.0,587.0
283,448.0,-243.0,374.0,3227.0,845.0,437.0
284,532.0,-10.0,189.0,2777.0,776.0,175.0
285,217.0,-598.0,-122.0,-2974.0,-370.0,-581.0
286,-663.0,-1115.0,508.0,-804.0,2101.0,-885.0
287,-715.0,-979.0,389.0,-597.0,1900.0,-753.0
288,-703.0,-844.0,352.0,-483.0,1632.0,-546.0
289,-561.0,-1090.0,303.0,-629.0,1320.0,-415.0
290,-564.0,-1219.0,305.0,-481.0,1123.0,-338.0
291,-627.0,-1081.0,351.0,-126.0,927.0,-237.0
292,-613.0,-1085.0,337.0,3.0,631.0,-136.0
293,-570.0,-1163.0,317.0,117.0,344.0,-48.0
294,-488.0,-1125.0,317.0,329.0,53.0,22.0
295,-441.0,-1212.0,337.0,488.0,-184.0,84.0
296,256.0,-820.0,376.0,1073.0,-245.0,669.0
297,210.0,-911.0,181.0,357.0,57.0,535.0
298,109.0,-982.0,171.0,108.0,70.0,182.0
299,113.0,-989.0,167.0,89.0,71.0,201.0
300,109.0,-990.0,164.0,77.0,70.0,222.0
301,98.0,-975.0,174.0,81.0,73.0,242.0
302,99.0,-971.0,175.0,75.0,75.0,246.0
