sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
103,-510.0,-284.0,-688.0,-1706.0,-129.0,-402.0
104,-443.0,-1663.0,100.0,-2989.0,-303.0,116.0
105,-619.0,-1751.0,169.0,-2914.0,-533.0,99.0
106,-632.0,-1696.0,223.0,-2790.0,-890.0,44.0
107,-477.0,-1581.0,247.0,-2708.0,-1268.0,-44.0
108,-274.0,-1593.0,260.0,-2695.0,-1556.0,-152.0
109,-131.0,-1734.0,284.0,-2646.0,-1710.0,-224.0
110,69.0,-1810.0,333.0,-2482.0,-1750.0,-167.0
111,308.0,-1754.0,404.0,-2243.0,-1648.0,10.0
112,570.0,-1685.0,480.0,-2013.0,-1398.0,184.0
113,839.0,-1576.0,542.0,-1812.0,-1019.0,276.0
114,1069.0,-1436.0,562.0,-1693.0,-532.0,229.0
115,728.0,-1682.0,661.0,-1455.0,529.0,-242.0
116,-305.0,-1115.0,508.0,-230.0,688.0,-23.0
117,-290.0,-1043.0,555.0,-54.0,530.0,53.0
118,-202.0,-977.0,581.0,76.0,367.0,141.0
119,-116.0,-1050.0,584.0,168.0,253.0,209.0
120,-116.0,-696.0,585.0,636.0,90.0,34.0
121,-1182.0,-1684.0,826.0,2155.0,-272.0,-1.0
122,-356.0,-772.0,550.0,2736.0,-858.0,-83.0
123,-106.0,-928.0,-151.0,2685.0,-996.0,-240.0
124,291.0,-1143.0,-492.0,2606.0,-1066.0,-103.0
125,204.0,-1205.0,-397.0,2631.0,-796.0,239.0
126,-178.0,-1099.0,-59.0,2714.0,-535.0,452.0
127,-220.0,-697.0,342.0,2195.0,-316.0,199.0
128,-198.0,-977.0,44.0,174.0,-49.0,-9.0
129,-169.0,-963.0,46.0,115.0,-72.0,-82.0
130,-165.0,-964.0,47.0,92.0,-75.0,-98.0
131,-163.0,-978.0,39.0,73.0,-74.0,-109.0
132,-160.0,-981.0,35.0,61.0,-73.0,-117.0
133,-148.0,-974.0,40.0,52.0,-74.0,-125.0
134,-123.0,-978.0,38.0,42.0,-71.0,-121.0
135,-124.0,-985.0,36.0,33.0,-62.0,-94.0
136,-125.0,-993.0,29.0,27.0,-58.0,-62.0
137,-128.0,-988.0,29.0,29.0,-57.0,-28.0
138,-148.0,-983.0,31.0,34.0,-53.0,-57.0
139,-154.0,-1008.0,29.0,101.0,-31.0,86.0
140,-146.0,-1008.0,30.0,115.0,-31.0,91.0
141,-154.0,-1004.0,34.0,125.0,-29.0,98.0
142,-157.0,-1000.0,39.0,129.0,-27.0,98.0
143,-168.0,-995.0,42.0,132.0,-25.0,91.0
144,-169.0,-989.0,45.0,131.0,-23.0,74.0
145,-176.0,-995.0,44.0,129.0,-21.0,56.0
146,-154.0,-1011.0,39.0,131.0,-22.0,37.0
147,-129.0,-1018.0,38.0,136.0,-17.0,30.0
148,-102.0,-1223.0,-7.0,285.0,-11.0,-96.0
149,-144.0,-1823.0,-520.0,3808.0,44.0,-1743.0
150,-10.0,-1951.0,-488.0,3931.0,167.0,-1957.0
151,51.0,-1737.0,-771.0,4121.0,379.0,-2406.0
152,225.0,-186.0,-482.0,4091.0,593.0,-2505.0
153,254.0,1634.0,-1457.0,3483.0,867.0,-2163.0
154,540.0,976.0,-796.0,2035.0,1250.0,-1278.0
155,-206.0,-405.0,-1108.0,909.0,1677.0,158.0
156,351.0,-27.0,-1146.0,547.0,1764.0,778.0
157,17.0,-349.0,-1112.0,392.0,2118.0,772.0
158,-420.0,368.0,-1100.0,261.0,2277.0,523.0
159,-857.0,220.0,-1020.0,-216.0,2125.0,508.0
160,-1074.0,-164.0,-852.0,-877.0,1198.0,632.0
