sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
71,-136.0,17.0,989.0,-85.0,79.0,-18.0
72,-136.0,15.0,991.0,-83.0,78.0,-15.0
73,-136.0,14.0,993.0,-80.0,82.0,-14.0
74,-135.0,14.0,991.0,-74.0,79.0,-12.0
75,-140.0,27.0,992.0,30.0,73.0,-29.0
76,-139.0,27.0,991.0,20.0,69.0,-27.0
77,-137.0,27.0,992.0,14.0,71.0,-27.0
78,-136.0,27.0,993.0,10.0,73.0,-25.0
79,-136.0,27.0,991.0,4.0,72.0,-25.0
80,-135.0,26.0,989.0,-3.0,73.0,-24.0
81,-136.0,24.0,988.0,-7.0,75.0,-25.0
82,-137.0,25.0,988.0,-12.0,74.0,-27.0
83,-138.0,24.0,989.0,-24.0,78.0,-28.0
84,-141.0,22.0,989.0,-36.0,86.0,-29.0
85,-142.0,20.0,991.0,-44.0,83.0,-27.0
86,-136.0,21.0,992.0,-48.0,72.0,-20.0
87,-139.0,25.0,992.0,6.0,69.0,-22.0
88,-137.0,27.0,990.0,5.0,71.0,-23.0
89,-136.0,28.0,989.0,4.0,71.0,-21.0
90,-134.0,27.0,989.0,-2.0,70.0,-22.0
91,-135.0,24.0,990.0,-8.0,74.0,-22.0
92,-136.0,23.0,992.0,-10.0,76.0,-22.0
93,-136.0,23.0,991.0,-12.0,73.0,-23.0
94,-135.0,24.0,991.0,-15.0,75.0,-24.0
95,-136.0,23.0,991.0,-15.0,77.0,-26.0
96,-135.0,23.0,990.0,-17.0,75.0,-24.0
97,-134.0,22.0,987.0,-21.0,75.0,-24.0
98,-134.0,21.0,987.0,-28.0,79.0,-22.0
99,-134.0,20.0,985.0,-33.0,80.0,-22.0
100,-135.0,20.0,986.0,-33.0,84.0,-22.0
101,-141.0,19.0,989.0,-31.0,87.0,-22.0
102,-139.0,21.0,993.0,20.0,72.0,-21.0
103,-137.0,25.0,991.0,-7.0,77.0,-32.0
104,-138.0,24.0,991.0,-2.0,77.0,-33.0
105,-138.0,26.0,991.0,1.0,75.0,-35.0
106,-140.0,26.0,989.0,2.0,78.0,-38.0
107,-141.0,26.0,988.0,3.0,75.0,-38.0
108,-141.0,24.0,989.0,6.0,72.0,-38.0
109,-140.0,23.0,990.0,4.0,73.0,-36.0
110,-139.0,22.0,989.0,1.0,73.0,-35.0
111,-139.0,31.0,990.0,35.0,77.0,-22.0
112,-135.0,30.0,989.0,5.0,70.0,-24.0
113,-136.0,29.0,986.0,5.0,70.0,-24.0
114,-139.0,28.0,986.0,6.0,74.0,-24.0
115,-140.0,27.0,987.0,4.0,73.0,-22.0
116,-139.0,28.0,990.0,-2.0,73.0,-22.0
117,-139.0,28.0,992.0,-7.0,71.0,-21.0
118,-136.0,28.0,993.0,-10.0,68.0,-22.0
119,-134.0,30.0,993.0,-10.0,67.0,-21.0
120,-133.0,28.0,990.0,-7.0,67.0,-21.0
121,-134.0,27.0,989.0,-4.0,70.0,-23.0
122,-135.0,28.0,987.0,-3.0,74.0,-22.0
123,-139.0,34.0,992.0,3.0,72.0,-21.0
124,-138.0,35.0,993.0,2.0,69.0,-26.0
125,-136.0,36.0,991.0,1.0,67.0,-26.0
126,-136.0,35.0,988.0,2.0,66.0,-25.0
127,-137.0,33.0,987.0,7.0,70.0,-26.0
128,-137.0,31.0,989.0,8.0,72.0,-25.0
129,-136.0,31.0,988.0,3.0,71.0,-25.0
130,-136.0,31.0,989.0,-5.0,73.0,-23.0
131,-137.0,31.0,988.0,-10.0,73.0,-22.0
132,-135.0,31.0,990.0,-12.0,73.0,-23.0
133,-137.0,31.0,990.0,-17.0,77.0,-22.0
134,-139.0,29.0,990.0,-23.0,81.0,-22.0
135,-139.0,29.0,991.0,-28.0,78.0,-20.0
136,-139.0,29.0,990.0,-35.0,75.0,-19.0
137,-137.0,27.0,991.0,-45.0,74.0,-18.0
138,-136.0,26.0,989.0,-52.0,75.0,-17.0
139,-136.0,29.0,988.0,32.0,66.0,-19.0
140,-138.0,37.0,995.0,-6.0,76.0,-18.0
141,-140.0,26.0,989.0,-43.0,82.0,-28.0
142,-139.0,23.0,990.0,-43.0,76.0,-26.0
143,-134.0,23.0,991.0,-38.0,70.0,-25.0
144,-134.0,21.0,989.0,-32.0,75.0,-27.0
