sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
61,-27.0,-972.0,256.0,-42.0,79.0,20.0
62,-49.0,-973.0,259.0,26.0,72.0,59.0
63,-45.0,-969.0,259.0,23.0,74.0,57.0
64,-44.0,-966.0,259.0,21.0,77.0,59.0
65,-43.0,-968.0,258.0,18.0,79.0,65.0
66,-47.0,-968.0,260.0,17.0,83.0,69.0
67,-51.0,-968.0,258.0,15.0,85.0,72.0
68,-56.0,-970.0,259.0,13.0,88.0,71.0
69,-58.0,-971.0,258.0,11.0,91.0,66.0
70,-60.0,-973.0,258.0,10.0,92.0,61.0
71,-65.0,-972.0,257.0,10.0,93.0,55.0
72,-70.0,-975.0,260.0,21.0,126.0,62.0
73,-77.0,-957.0,266.0,39.0,79.0,-21.0
74,-83.0,-955.0,276.0,63.0,69.0,8.0
75,-83.0,-953.0,278.0,60.0,67.0,5.0
76,-71.0,-958.0,276.0,58.0,60.0,4.0
77,-62.0,-969.0,274.0,58.0,60.0,6.0
78,-69.0,-977.0,273.0,66.0,67.0,10.0
79,-78.0,-977.0,278.0,75.0,69.0,14.0
80,-80.0,-973.0,278.0,83.0,67.0,13.0
81,-89.0,-972.0,282.0,87.0,68.0,10.0
82,-100.0,-979.0,289.0,90.0,67.0,5.0
83,-92.0,-986.0,282.0,94.0,54.0,-2.0
84,-89.0,-990.0,281.0,107.0,46.0,-6.0
85,-43.0,-999.0,322.0,386.0,-92.0,110.0
86,-88.0,-909.0,352.0,374.0,-53.0,106.0
87,-58.0,-823.0,399.0,219.0,141.0,-30.0
88,-71.0,-817.0,399.0,191.0,162.0,-53.0
89,-90.0,-819.0,402.0,161.0,182.0,-76.0
90,-109.0,-821.0,404.0,131.0,193.0,-94.0
91,-120.0,-838.0,407.0,98.0,196.0,-106.0
92,-129.0,-844.0,406.0,76.0,197.0,-114.0
93,-138.0,-852.0,406.0,57.0,194.0,-122.0
94,-147.0,-864.0,411.0,35.0,191.0,-125.0
95,-158.0,-870.0,413.0,22.0,183.0,-123.0
96,-164.0,-877.0,413.0,7.0,171.0,-121.0
97,-168.0,-880.0,414.0,-5.0,156.0,-116.0
98,-34.0,-823.0,387.0,-277.0,163.0,-99.0
99,-36.0,-827.0,382.0,-308.0,180.0,-99.0
100,-39.0,-831.0,380.0,-338.0,195.0,-97.0
101,-48.0,-828.0,378.0,-364.0,212.0,-91.0
102,-51.0,-826.0,374.0,-391.0,224.0,-84.0
103,-54.0,-836.0,365.0,-422.0,237.0,-79.0
104,-65.0,-848.0,360.0,-448.0,253.0,-77.0
105,-75.0,-864.0,355.0,-471.0,259.0,-71.0
106,-71.0,-879.0,350.0,-488.0,257.0,-60.0
107,-274.0,-1086.0,294.0,-39.0,144.0,36.0
108,-64.0,-1073.0,296.0,318.0,-60.0,0.0
109,-49.0,-907.0,310.0,527.0,108.0,-184.0
110,9.0,-752.0,-378.0,-827.0,286.0,-64.0
111,-48.0,-1091.0,-63.0,-1628.0,-608.0,-158.0
112,231.0,-1291.0,237.0,-1445.0,-558.0,-210.0
113,184.0,-1226.0,247.0,-1338.0,-473.0,-260.0
114,118.0,-1131.0,249.0,-1273.0,-412.0,-282.0
115,48.0,-1134.0,236.0,-1302.0,-369.0,-262.0
116,-15.0,-1188.0,226.0,-1311.0,-331.0,-230.0
117,-15.0,-1169.0,243.0,-1232.0,-327.0,-194.0
118,23.0,-1128.0,265.0,-1155.0,-313.0,-156.0
119,79.0,-1073.0,267.0,-1107.0,-260.0,-138.0
120,160.0,-1036.0,277.0,-1097.0,-177.0,-132.0
121,189.0,-1076.0,289.0,-1106.0,-30.0,-148.0
122,188.0,-1102.0,295.0,-1045.0,129.0,-175.0
123,75.0,-1030.0,280.0,-823.0,431.0,-245.0
124,112.0,-995.0,129.0,334.0,295.0,-178.0
125,140.0,-990.0,110.0,409.0,238.0,-174.0
126,139.0,-962.0,90.0,484.0,173.0,-186.0
127,24.0,-998.0,102.0,535.0,114.0,-181.0
128,-141.0,-894.0,84.0,679.0,-44.0,63.0
129,-48.0,-781.0,54.0,737.0,-301.0,378.0
130,-73.0,-869.0,30.0,615.0,-280.0,511.0
131,-111.0,-939.0,-23.0,569.0,-242.0,535.0
132,-169.0,-1028.0,-128.0,506.0,-234.0,458.0
133,-158.0,-1187.0,-319.0,454.0,-301.0,311.0
134,-38.0,-1406.0,-551.0,558.0,-376.0,111.0
135,14.0,-1644.0,-735.0,888.0,-342.0,-46.0
