sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
108,208.0,-1188.0,279.0,809.0,-3.0,-235.0
109,374.0,-993.0,326.0,2991.0,-354.0,-91.0
110,-265.0,-86.0,-454.0,-1351.0,1239.0,1262.0
111,-169.0,-350.0,-486.0,-2594.0,366.0,1239.0
112,9.0,-639.0,-522.0,-2938.0,-26.0,1163.0
113,64.0,-671.0,-436.0,-2842.0,-196.0,1106.0
114,29.0,-659.0,-324.0,-2787.0,-370.0,1082.0
115,213.0,-614.0,-301.0,-2844.0,-735.0,1054.0
116,465.0,-602.0,-290.0,-3018.0,-973.0,1001.0
117,715.0,-787.0,-261.0,-3327.0,-1028.0,948.0
118,803.0,-982.0,-140.0,-3465.0,-853.0,874.0
119,712.0,-1055.0,23.0,-3397.0,-602.0,780.0
120,628.0,-1417.0,339.0,-3123.0,-398.0,133.0
121,543.0,-1461.0,340.0,-3174.0,-97.0,110.0
122,285.0,-1522.0,384.0,-3173.0,204.0,63.0
123,102.0,-1604.0,420.0,-3141.0,286.0,40.0
124,177.0,-1570.0,550.0,-2744.0,-63.0,30.0
125,337.0,-1565.0,609.0,-2613.0,-130.0,-55.0
126,474.0,-1450.0,674.0,-2393.0,-87.0,-189.0
127,511.0,-1364.0,732.0,-2223.0,64.0,-394.0
128,390.0,-1395.0,717.0,-2129.0,308.0,-617.0
129,74.0,-1365.0,781.0,-1938.0,596.0,-715.0
130,136.0,-1052.0,366.0,533.0,-392.0,30.0
131,66.0,-1559.0,482.0,678.0,-360.0,-18.0
132,156.0,-1506.0,480.0,1530.0,-468.0,-105.0
133,76.0,-809.0,625.0,2627.0,-301.0,-88.0
134,-38.0,-743.0,577.0,2426.0,-209.0,-85.0
135,223.0,-1150.0,151.0,1942.0,-370.0,-160.0
136,700.0,-1788.0,-839.0,1496.0,-436.0,-150.0
137,715.0,-1959.0,-1951.0,1207.0,152.0,85.0
138,-285.0,-1847.0,-1013.0,2751.0,1264.0,-258.0
139,-5.0,-512.0,1009.0,3707.0,-8.0,-151.0
140,111.0,-422.0,889.0,2183.0,71.0,-241.0
141,260.0,-757.0,230.0,1391.0,530.0,-500.0
142,-50.0,-1097.0,-62.0,1002.0,882.0,-559.0
143,73.0,-1002.0,14.0,1050.0,438.0,-594.0
144,161.0,-913.0,20.0,1047.0,224.0,-602.0
145,262.0,-968.0,80.0,380.0,23.0,-50.0
146,173.0,-990.0,127.0,291.0,103.0,219.0
147,174.0,-953.0,181.0,207.0,135.0,263.0
148,146.0,-961.0,183.0,191.0,164.0,240.0
149,155.0,-961.0,186.0,172.0,171.0,205.0
150,160.0,-972.0,182.0,151.0,183.0,181.0
151,126.0,-977.0,186.0,144.0,218.0,163.0
152,132.0,-974.0,196.0,137.0,204.0,133.0
153,159.0,-985.0,186.0,125.0,189.0,110.0
154,171.0,-995.0,179.0,127.0,200.0,104.0
155,162.0,-1002.0,188.0,145.0,210.0,108.0
156,126.0,-993.0,204.0,164.0,227.0,108.0
157,131.0,-991.0,208.0,164.0,210.0,95.0
158,114.0,-1094.0,227.0,642.0,-31.0,-261.0
159,130.0,-1069.0,240.0,746.0,-108.0,-266.0
160,145.0,-1032.0,243.0,826.0,-155.0,-273.0
161,164.0,-1012.0,242.0,867.0,-187.0,-248.0
162,173.0,-1000.0,253.0,903.0,-185.0,-205.0
163,225.0,-1019.0,248.0,904.0,-205.0,-163.0
164,315.0,-1015.0,244.0,925.0,-196.0,-149.0
165,283.0,-1030.0,263.0,942.0,-67.0,-160.0
166,294.0,-1054.0,275.0,936.0,11.0,-178.0
167,229.0,-1169.0,300.0,911.0,126.0,-202.0
168,240.0,-1928.0,438.0,3766.0,599.0,-645.0
169,668.0,-187.0,-294.0,3250.0,-564.0,295.0
170,1033.0,2.0,-519.0,2452.0,-499.0,146.0
171,771.0,-72.0,-470.0,1459.0,259.0,-65.0
172,314.0,-52.0,-577.0,12.0,1236.0,-39.0
173,-330.0,-135.0,-522.0,-565.0,1639.0,280.0
174,-342.0,-179.0,-551.0,-1149.0,938.0,463.0
175,-194.0,-207.0,-570.0,-1621.0,337.0,432.0
176,-184.0,-228.0,-584.0,-1938.0,132.0,371.0
177,-146.0,-237.0,-604.0,-2220.0,-58.0,355.0
178,-38.0,-257.0,-609.0,-2492.0,-279.0,433.0
179,89.0,-380.0,-607.0,-2790.0,-461.0,487.0
180,212.0,-482.0,-597.0,-2943.0,-526.0,417.0
181,236.0,-435.0,-531.0,-2945.0,-457.0,292.0
182,133.0,-368.0,-420.0,-3077.0,-347.0,232.0
183,133.0,-1682.0,513.0,-3571.0,-79.0,21.0
184,106.0,-1675.0,544.0,-3447.0,-60.0,35.0
185,126.0,-1702.0,567.0,-3379.0,-54.0,75.0
186,188.0,-1775.0,582.0,-3325.0,-32.0,89.0
187,190.0,-1770.0,591.0,-3176.0,73.0,33.0
188,55.0,-1597.0,607.0,-2975.0,218.0,-69.0
189,2.0,-1465.0,599.0,-2962.0,182.0,-117.0
190,55.0,-1483.0,574.0,-3102.0,63.0,-55.0
191,112.0,-1508.0,587.0,-3166.0,19.0,65.0
192,90.0,-1552.0,628.0,-3172.0,31.0,88.0
193,124.0,-1667.0,745.0,-3141.0,-62.0,-65.0
194,-239.0,-1654.0,538.0,696.0,227.0,106.0
195,-232.0,-1660.0,438.0,1551.0,-101.0,-144.0
